qubits,depth,noise_model,gate_count,noise_probability,shots,seed,success_probability,error_rate,fidelity,counts,repetition
3,8,thermal,86,0.1,1000,0,0.955,0.04500000000000004,0.9550000000000001,"{'000': 955, '100': 11, '111': 9, '010': 7, '011': 9, '001': 6, '110': 3}",0
3,8,thermal,86,0.1,1000,1,0.954,0.04600000000000004,0.954,"{'000': 954, '001': 10, '011': 5, '111': 8, '100': 9, '110': 11, '010': 3}",1
3,8,thermal,86,0.1,1000,2,0.955,0.04500000000000004,0.9550000000000001,"{'000': 955, '011': 9, '110': 6, '111': 8, '001': 5, '010': 11, '100': 6}",2
3,8,thermal,86,0.1,1000,3,0.96,0.040000000000000036,0.96,"{'000': 960, '110': 14, '100': 3, '111': 4, '001': 3, '101': 2, '010': 9, '011': 5}",3
3,8,thermal,86,0.1,1000,4,0.96,0.040000000000000036,0.96,"{'000': 960, '100': 10, '011': 9, '111': 5, '001': 4, '110': 6, '010': 6}",4
3,16,thermal,166,0.0,1000,0,1.0,0.0,1.0,{'000': 1000},0
3,16,thermal,166,0.0,1000,1,1.0,0.0,1.0,{'000': 1000},1
3,16,thermal,166,0.0,1000,2,1.0,0.0,1.0,{'000': 1000},2
3,16,thermal,166,0.0,1000,3,1.0,0.0,1.0,{'000': 1000},3
3,16,thermal,166,0.0,1000,4,1.0,0.0,1.0,{'000': 1000},4
3,16,thermal,166,0.001,1000,0,0.999,0.0010000000000000009,0.9990000000000001,"{'000': 999, '110': 1}",0
3,16,thermal,166,0.001,1000,1,0.999,0.0010000000000000009,0.9990000000000001,"{'000': 999, '100': 1}",1
3,16,thermal,166,0.001,1000,2,1.0,0.0,1.0,{'000': 1000},2
3,16,thermal,166,0.001,1000,3,1.0,0.0,1.0,{'000': 1000},3
3,16,thermal,166,0.001,1000,4,1.0,0.0,1.0,{'000': 1000},4
3,16,thermal,166,0.002,1000,0,0.999,0.0010000000000000009,0.9990000000000001,"{'000': 999, '111': 1}",0
3,16,thermal,166,0.002,1000,1,0.996,0.0040000000000000036,0.9960000000000001,"{'000': 996, '110': 1, '001': 2, '010': 1}",1
3,16,thermal,166,0.002,1000,2,0.998,0.0020000000000000018,0.9980000000000001,"{'000': 998, '001': 1, '011': 1}",2
3,16,thermal,166,0.002,1000,3,0.999,0.0010000000000000009,0.9990000000000001,"{'000': 999, '001': 1}",3
3,16,thermal,166,0.002,1000,4,0.997,0.0030000000000000027,0.997,"{'000': 997, '011': 2, '001': 1}",4
3,16,thermal,166,0.005,1000,0,0.995,0.0050000000000000044,0.9949999999999999,"{'000': 995, '111': 1, '001': 1, '010': 3}",0
3,16,thermal,166,0.005,1000,1,0.995,0.0050000000000000044,0.9949999999999999,"{'000': 995, '111': 1, '100': 2, '001': 1, '110': 1}",1
3,16,thermal,166,0.005,1000,2,0.994,0.006000000000000005,0.9939999999999999,"{'000': 994, '011': 1, '100': 3, '001': 1, '110': 1}",2
3,16,thermal,166,0.005,1000,3,0.997,0.0030000000000000027,0.997,"{'000': 997, '100': 2, '010': 1}",3
3,16,thermal,166,0.005,1000,4,0.997,0.0030000000000000027,0.997,"{'000': 997, '110': 2, '100': 1}",4
3,16,thermal,166,0.01,1000,0,0.988,0.01200000000000001,0.988,"{'000': 988, '010': 4, '111': 1, '001': 3, '100': 4}",0
3,16,thermal,166,0.01,1000,1,0.989,0.01100000000000001,0.989,"{'000': 989, '111': 2, '110': 2, '010': 2, '001': 4, '100': 1}",1
3,16,thermal,166,0.01,1000,2,0.99,0.010000000000000009,0.99,"{'000': 990, '110': 4, '010': 1, '001': 3, '100': 1, '111': 1}",2
3,16,thermal,166,0.01,1000,3,0.994,0.006000000000000005,0.9939999999999999,"{'000': 994, '110': 2, '001': 2, '100': 1, '011': 1}",3
3,16,thermal,166,0.01,1000,4,0.994,0.006000000000000005,0.9939999999999999,"{'000': 994, '010': 2, '111': 2, '110': 1, '001': 1}",4
3,16,thermal,166,0.02,1000,0,0.983,0.017000000000000015,0.983,"{'000': 983, '001': 5, '100': 7, '111': 1, '110': 4}",0
3,16,thermal,166,0.02,1000,1,0.975,0.025000000000000022,0.975,"{'000': 975, '111': 4, '011': 6, '100': 6, '001': 5, '110': 1, '010': 3}",1
3,16,thermal,166,0.02,1000,2,0.984,0.016000000000000014,0.984,"{'000': 984, '011': 2, '111': 5, '100': 4, '110': 1, '010': 3, '001': 1}",2
3,16,thermal,166,0.02,1000,3,0.979,0.02100000000000002,0.9789999999999999,"{'000': 979, '010': 8, '111': 2, '100': 2, '011': 6, '110': 2, '001': 1}",3
3,16,thermal,166,0.02,1000,4,0.984,0.016000000000000014,0.984,"{'000': 984, '001': 5, '100': 3, '010': 2, '011': 3, '111': 3}",4
3,16,thermal,166,0.05,1000,0,0.955,0.04500000000000004,0.9550000000000001,"{'000': 955, '100': 11, '111': 9, '010': 7, '011': 9, '001': 6, '110': 3}",0
3,16,thermal,166,0.05,1000,1,0.955,0.04500000000000004,0.9550000000000001,"{'000': 955, '001': 11, '011': 5, '111': 8, '100': 9, '110': 11, '010': 1}",1
3,16,thermal,166,0.05,1000,2,0.955,0.04500000000000004,0.9550000000000001,"{'000': 955, '011': 9, '110': 6, '111': 8, '001': 6, '010': 10, '100': 6}",2
3,16,thermal,166,0.05,1000,3,0.96,0.040000000000000036,0.96,"{'000': 960, '110': 14, '100': 3, '111': 4, '001': 4, '101': 2, '010': 8, '011': 5}",3
3,16,thermal,166,0.05,1000,4,0.96,0.040000000000000036,0.96,"{'000': 960, '100': 9, '011': 8, '111': 5, '001': 4, '110': 6, '010': 8}",4
3,16,thermal,166,0.1,1000,0,0.923,0.07699999999999996,0.9229999999999999,"{'000': 923, '110': 19, '010': 12, '111': 12, '100': 12, '001': 14, '011': 8}",0
3,16,thermal,166,0.1,1000,1,0.923,0.07699999999999996,0.9229999999999999,"{'000': 923, '100': 11, '011': 13, '110': 12, '111': 20, '010': 12, '001': 8, '101': 1}",1
3,16,thermal,166,0.1,1000,2,0.918,0.08199999999999996,0.918,"{'000': 918, '010': 15, '001': 13, '110': 12, '011': 11, '111': 15, '100': 15, '101': 1}",2
3,16,thermal,166,0.1,1000,3,0.924,0.07599999999999996,0.924,"{'000': 924, '001': 13, '010': 14, '111': 20, '110': 8, '100': 12, '011': 9}",3
3,16,thermal,166,0.1,1000,4,0.922,0.07799999999999996,0.922,"{'000': 922, '110': 17, '001': 20, '010': 13, '111': 11, '011': 6, '100': 11}",4
3,32,thermal,326,0.0,1000,0,1.0,0.0,1.0,{'000': 1000},0
3,32,thermal,326,0.0,1000,1,1.0,0.0,1.0,{'000': 1000},1
3,32,thermal,326,0.0,1000,2,1.0,0.0,1.0,{'000': 1000},2
3,32,thermal,326,0.0,1000,3,1.0,0.0,1.0,{'000': 1000},3
3,32,thermal,326,0.0,1000,4,1.0,0.0,1.0,{'000': 1000},4
3,32,thermal,326,0.001,1000,0,0.999,0.0010000000000000009,0.9990000000000001,"{'000': 999, '111': 1}",0
3,32,thermal,326,0.001,1000,1,0.996,0.0040000000000000036,0.9960000000000001,"{'000': 996, '110': 1, '001': 2, '010': 1}",1
3,32,thermal,326,0.001,1000,2,0.999,0.0010000000000000009,0.9990000000000001,"{'000': 999, '011': 1}",2
3,32,thermal,326,0.001,1000,3,0.999,0.0010000000000000009,0.9990000000000001,"{'000': 999, '001': 1}",3
3,32,thermal,326,0.001,1000,4,0.997,0.0030000000000000027,0.997,"{'000': 997, '011': 2, '001': 1}",4
3,32,thermal,326,0.002,1000,0,0.997,0.0030000000000000027,0.997,"{'000': 997, '111': 1, '001': 2}",0
3,32,thermal,326,0.002,1000,1,0.996,0.0040000000000000036,0.9960000000000001,"{'000': 996, '111': 1, '100': 3}",1
3,32,thermal,326,0.002,1000,2,0.995,0.0050000000000000044,0.9949999999999999,"{'000': 995, '010': 1, '011': 3, '110': 1}",2
3,32,thermal,326,0.002,1000,3,0.997,0.0030000000000000027,0.997,"{'000': 997, '011': 1, '100': 1, '001': 1}",3
3,32,thermal,326,0.002,1000,4,0.997,0.0030000000000000027,0.997,"{'000': 997, '110': 2, '100': 1}",4
3,32,thermal,326,0.005,1000,0,0.988,0.01200000000000001,0.988,"{'000': 988, '010': 4, '111': 1, '001': 3, '100': 4}",0
3,32,thermal,326,0.005,1000,1,0.989,0.01100000000000001,0.989,"{'000': 989, '111': 2, '110': 2, '010': 2, '001': 4, '100': 1}",1
3,32,thermal,326,0.005,1000,2,0.99,0.010000000000000009,0.99,"{'000': 990, '110': 4, '010': 1, '001': 3, '100': 1, '111': 1}",2
3,32,thermal,326,0.005,1000,3,0.994,0.006000000000000005,0.9939999999999999,"{'000': 994, '110': 2, '001': 2, '100': 1, '011': 1}",3
3,32,thermal,326,0.005,1000,4,0.994,0.006000000000000005,0.9939999999999999,"{'000': 994, '001': 2, '111': 2, '110': 1, '010': 1}",4
3,32,thermal,326,0.01,1000,0,0.983,0.017000000000000015,0.983,"{'000': 983, '001': 5, '100': 7, '111': 1, '110': 4}",0
3,32,thermal,326,0.01,1000,1,0.975,0.025000000000000022,0.975,"{'000': 975, '111': 4, '011': 6, '100': 6, '001': 5, '110': 1, '010': 3}",1
3,32,thermal,326,0.01,1000,2,0.984,0.016000000000000014,0.984,"{'000': 984, '011': 2, '111': 5, '100': 4, '110': 1, '010': 3, '001': 1}",2
3,32,thermal,326,0.01,1000,3,0.979,0.02100000000000002,0.9789999999999999,"{'000': 979, '010': 9, '111': 2, '100': 2, '011': 5, '110': 2, '001': 1}",3
3,32,thermal,326,0.01,1000,4,0.984,0.016000000000000014,0.984,"{'000': 984, '001': 5, '100': 3, '010': 2, '011': 3, '111': 3}",4
3,32,thermal,326,0.02,1000,0,0.961,0.039000000000000035,0.9609999999999999,"{'000': 961, '011': 7, '110': 6, '001': 7, '010': 9, '111': 6, '100': 4}",0
3,32,thermal,326,0.02,1000,1,0.966,0.03400000000000003,0.966,"{'000': 966, '010': 5, '111': 5, '011': 3, '110': 9, '100': 11, '001': 1}",1
3,32,thermal,326,0.02,1000,2,0.964,0.03600000000000003,0.964,"{'000': 964, '010': 8, '110': 6, '111': 6, '100': 4, '001': 7, '011': 5}",2
3,32,thermal,326,0.02,1000,3,0.966,0.03400000000000003,0.966,"{'000': 966, '100': 12, '011': 2, '111': 4, '110': 5, '001': 5, '010': 6}",3
3,32,thermal,326,0.02,1000,4,0.965,0.03500000000000003,0.965,"{'000': 965, '100': 8, '011': 5, '010': 9, '110': 5, '001': 5, '111': 3}",4
3,32,thermal,326,0.05,1000,0,0.924,0.07599999999999996,0.924,"{'000': 924, '110': 19, '010': 12, '111': 12, '100': 12, '001': 13, '011': 8}",0
3,32,thermal,326,0.05,1000,1,0.924,0.07599999999999996,0.924,"{'000': 924, '100': 11, '011': 13, '110': 12, '111': 20, '010': 12, '001': 7, '101': 1}",1
3,32,thermal,326,0.05,1000,2,0.92,0.07999999999999996,0.92,"{'000': 920, '010': 15, '110': 12, '001': 11, '011': 11, '111': 15, '100': 15, '101': 1}",2
3,32,thermal,326,0.05,1000,3,0.924,0.07599999999999996,0.924,"{'000': 924, '001': 13, '010': 15, '111': 20, '110': 8, '100': 12, '011': 8}",3
3,32,thermal,326,0.05,1000,4,0.923,0.07699999999999996,0.9229999999999999,"{'000': 923, '110': 17, '001': 20, '010': 12, '111': 11, '011': 6, '100': 11}",4
3,32,thermal,326,0.1,1000,0,0.876,0.124,0.8759999999999999,"{'000': 876, '010': 24, '111': 31, '100': 22, '001': 11, '110': 17, '011': 18, '101': 1}",0
3,32,thermal,326,0.1,1000,1,0.861,0.139,0.861,"{'000': 861, '110': 15, '011': 19, '101': 6, '111': 33, '001': 19, '100': 20, '010': 27}",1
3,32,thermal,326,0.1,1000,2,0.857,0.14300000000000002,0.8570000000000001,"{'011': 16, '000': 857, '100': 23, '001': 27, '111': 28, '110': 23, '010': 23, '101': 3}",2
3,32,thermal,326,0.1,1000,3,0.855,0.14500000000000002,0.855,"{'000': 855, '001': 33, '100': 27, '111': 28, '010': 22, '110': 15, '011': 16, '101': 4}",3
3,32,thermal,326,0.1,1000,4,0.853,0.14700000000000002,0.8529999999999999,"{'000': 853, '010': 36, '111': 28, '100': 29, '011': 23, '001': 15, '110': 15, '101': 1}",4
4,1,thermal,22,0.0,1000,0,1.0,0.0,1.0,{'0000': 1000},0
4,1,thermal,22,0.0,1000,1,1.0,0.0,1.0,{'0000': 1000},1
4,1,thermal,22,0.0,1000,2,1.0,0.0,1.0,{'0000': 1000},2
4,1,thermal,22,0.0,1000,3,1.0,0.0,1.0,{'0000': 1000},3
4,1,thermal,22,0.0,1000,4,1.0,0.0,1.0,{'0000': 1000},4
4,1,thermal,22,0.001,1000,0,1.0,0.0,1.0,{'0000': 1000},0
4,1,thermal,22,0.001,1000,1,1.0,0.0,1.0,{'0000': 1000},1
4,1,thermal,22,0.001,1000,2,1.0,0.0,1.0,{'0000': 1000},2
4,1,thermal,22,0.001,1000,3,1.0,0.0,1.0,{'0000': 1000},3
4,1,thermal,22,0.001,1000,4,1.0,0.0,1.0,{'0000': 1000},4
4,1,thermal,22,0.002,1000,0,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '0001': 1}",0
4,1,thermal,22,0.002,1000,1,1.0,0.0,1.0,{'0000': 1000},1
4,1,thermal,22,0.002,1000,2,1.0,0.0,1.0,{'0000': 1000},2
4,1,thermal,22,0.002,1000,3,1.0,0.0,1.0,{'0000': 1000},3
4,1,thermal,22,0.002,1000,4,1.0,0.0,1.0,{'0000': 1000},4
4,1,thermal,22,0.005,1000,0,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '0111': 1}",0
4,1,thermal,22,0.005,1000,1,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '0011': 1}",1
4,1,thermal,22,0.005,1000,2,1.0,0.0,1.0,{'0000': 1000},2
4,1,thermal,22,0.005,1000,3,1.0,0.0,1.0,{'0000': 1000},3
4,1,thermal,22,0.005,1000,4,1.0,0.0,1.0,{'0000': 1000},4
4,1,thermal,22,0.01,1000,0,0.999,0.0010000000000000009,0.9990000000000001,"{'1000': 1, '0000': 999}",0
4,1,thermal,22,0.01,1000,1,0.998,0.0020000000000000018,0.9980000000000001,"{'0000': 998, '0111': 1, '0010': 1}",1
4,1,thermal,22,0.01,1000,2,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '0011': 1}",2
4,1,thermal,22,0.01,1000,3,1.0,0.0,1.0,{'0000': 1000},3
4,1,thermal,22,0.01,1000,4,0.998,0.0020000000000000018,0.9980000000000001,"{'0000': 998, '0011': 2}",4
4,1,thermal,22,0.02,1000,0,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '1111': 1}",0
4,1,thermal,22,0.02,1000,1,0.996,0.0040000000000000036,0.9960000000000001,"{'1000': 1, '0000': 996, '0011': 2, '0111': 1}",1
4,1,thermal,22,0.02,1000,2,0.995,0.0050000000000000044,0.9949999999999999,"{'0000': 995, '0010': 1, '0011': 3, '0111': 1}",2
4,1,thermal,22,0.02,1000,3,0.998,0.0020000000000000018,0.9980000000000001,"{'0000': 998, '0011': 2}",3
4,1,thermal,22,0.02,1000,4,0.997,0.0030000000000000027,0.997,"{'0000': 997, '0111': 2, '0011': 1}",4
4,1,thermal,22,0.05,1000,0,0.99,0.010000000000000009,0.99,"{'0000': 990, '0001': 4, '1111': 1, '0010': 1, '0011': 1, '0100': 3}",0
4,1,thermal,22,0.05,1000,1,0.992,0.008000000000000007,0.992,"{'1000': 1, '0000': 992, '1111': 1, '0111': 2, '0001': 3, '0011': 1}",1
4,1,thermal,22,0.05,1000,2,0.99,0.010000000000000009,0.99,"{'1000': 1, '0000': 990, '0111': 4, '0001': 4, '0011': 1}",2
4,1,thermal,22,0.05,1000,3,0.996,0.0040000000000000036,0.9960000000000001,"{'0000': 996, '0111': 2, '0100': 1, '0011': 1}",3
4,1,thermal,22,0.05,1000,4,0.995,0.0050000000000000044,0.9949999999999999,"{'1000': 2, '0000': 995, '0001': 1, '0111': 1, '0010': 1}",4
4,1,thermal,22,0.1,1000,0,0.986,0.014000000000000012,0.986,"{'0000': 986, '0100': 4, '1111': 1, '0001': 2, '0011': 2, '0111': 5}",0
4,1,thermal,22,0.1,1000,1,0.98,0.020000000000000018,0.9800000000000001,"{'1000': 2, '0000': 980, '1111': 2, '0011': 6, '0100': 3, '0111': 1, '0010': 5, '0001': 1}",1
4,1,thermal,22,0.1,1000,2,0.985,0.015000000000000013,0.9850000000000001,"{'1000': 4, '0000': 985, '0011': 2, '0100': 4, '0111': 1, '0001': 2, '0010': 1, '1111': 1}",2
4,1,thermal,22,0.1,1000,3,0.98,0.020000000000000018,0.9800000000000001,"{'1000': 1, '0000': 980, '0010': 8, '0011': 5, '0001': 3, '1001': 1, '0111': 2}",3
4,1,thermal,22,0.1,1000,4,0.988,0.01200000000000001,0.988,"{'1000': 1, '0000': 988, '0100': 1, '0001': 3, '0011': 3, '1111': 2, '0111': 1, '0010': 1}",4
4,2,thermal,36,0.0,1000,0,1.0,0.0,1.0,{'0000': 1000},0
4,2,thermal,36,0.0,1000,1,1.0,0.0,1.0,{'0000': 1000},1
4,2,thermal,36,0.0,1000,2,1.0,0.0,1.0,{'0000': 1000},2
4,2,thermal,36,0.0,1000,3,1.0,0.0,1.0,{'0000': 1000},3
4,2,thermal,36,0.0,1000,4,1.0,0.0,1.0,{'0000': 1000},4
4,2,thermal,36,0.001,1000,0,1.0,0.0,1.0,{'0000': 1000},0
4,2,thermal,36,0.001,1000,1,1.0,0.0,1.0,{'0000': 1000},1
4,2,thermal,36,0.001,1000,2,1.0,0.0,1.0,{'0000': 1000},2
4,2,thermal,36,0.001,1000,3,1.0,0.0,1.0,{'0000': 1000},3
4,2,thermal,36,0.001,1000,4,1.0,0.0,1.0,{'0000': 1000},4
4,2,thermal,36,0.002,1000,0,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '0010': 1}",0
4,2,thermal,36,0.002,1000,1,1.0,0.0,1.0,{'0000': 1000},1
4,2,thermal,36,0.002,1000,2,1.0,0.0,1.0,{'0000': 1000},2
4,2,thermal,36,0.002,1000,3,1.0,0.0,1.0,{'0000': 1000},3
4,2,thermal,36,0.002,1000,4,1.0,0.0,1.0,{'0000': 1000},4
4,2,thermal,36,0.005,1000,0,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '0111': 1}",0
4,2,thermal,36,0.005,1000,1,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '0100': 1}",1
4,2,thermal,36,0.005,1000,2,1.0,0.0,1.0,{'0000': 1000},2
4,2,thermal,36,0.005,1000,3,1.0,0.0,1.0,{'0000': 1000},3
4,2,thermal,36,0.005,1000,4,1.0,0.0,1.0,{'0000': 1000},4
4,2,thermal,36,0.01,1000,0,0.999,0.0010000000000000009,0.9990000000000001,"{'1000': 1, '0000': 999}",0
4,2,thermal,36,0.01,1000,1,0.996,0.0040000000000000036,0.9960000000000001,"{'1000': 1, '0000': 996, '0001': 2, '0011': 1}",1
4,2,thermal,36,0.01,1000,2,0.997,0.0030000000000000027,0.997,"{'0000': 997, '0001': 2, '0100': 1}",2
4,2,thermal,36,0.01,1000,3,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '0001': 1}",3
4,2,thermal,36,0.01,1000,4,0.997,0.0030000000000000027,0.997,"{'0000': 997, '0011': 2, '0001': 1}",4
4,2,thermal,36,0.02,1000,0,0.996,0.0040000000000000036,0.9960000000000001,"{'0000': 996, '1111': 1, '0001': 3}",0
4,2,thermal,36,0.02,1000,1,0.996,0.0040000000000000036,0.9960000000000001,"{'0000': 996, '1111': 1, '0100': 2, '0111': 1}",1
4,2,thermal,36,0.02,1000,2,0.995,0.0050000000000000044,0.9949999999999999,"{'0000': 995, '0011': 1, '0100': 3, '0111': 1}",2
4,2,thermal,36,0.02,1000,3,0.997,0.0030000000000000027,0.997,"{'0000': 997, '0100': 2, '0001': 1}",3
4,2,thermal,36,0.02,1000,4,0.997,0.0030000000000000027,0.997,"{'0000': 997, '0111': 2, '0100': 1}",4
4,2,thermal,36,0.05,1000,0,0.988,0.01200000000000001,0.988,"{'0000': 988, '0010': 3, '1111': 1, '0011': 2, '0001': 2, '0100': 1, '0111': 3}",0
4,2,thermal,36,0.05,1000,1,0.989,0.01100000000000001,0.989,"{'1000': 2, '0000': 989, '1111': 1, '0011': 1, '1001': 1, '0001': 3, '0100': 1, '0010': 2}",1
4,2,thermal,36,0.05,1000,2,0.99,0.010000000000000009,0.99,"{'1000': 4, '0000': 990, '0010': 4, '0100': 1, '1111': 1}",2
4,2,thermal,36,0.05,1000,3,0.993,0.007000000000000006,0.993,"{'1000': 2, '0000': 993, '0001': 3, '0111': 1, '0100': 1}",3
4,2,thermal,36,0.05,1000,4,0.994,0.006000000000000005,0.9939999999999999,"{'1000': 1, '0000': 994, '0010': 1, '1111': 2, '0011': 1, '0001': 1}",4
4,2,thermal,36,0.1,1000,0,0.982,0.018000000000000016,0.9820000000000001,"{'1000': 4, '0000': 982, '0001': 4, '0111': 4, '0110': 1, '1111': 1, '0010': 2, '0100': 2}",0
4,2,thermal,36,0.1,1000,1,0.975,0.025000000000000022,0.975,"{'1000': 1, '0000': 975, '1111': 4, '0100': 5, '0111': 3, '0001': 5, '0011': 6, '0010': 1}",1
4,2,thermal,36,0.1,1000,2,0.984,0.016000000000000014,0.984,"{'1000': 1, '0000': 984, '0011': 3, '1111': 5, '0111': 4, '0010': 1, '0001': 1, '0100': 1}",2
4,2,thermal,36,0.1,1000,3,0.977,0.02300000000000002,0.9770000000000001,"{'1000': 1, '0000': 977, '0011': 10, '0001': 3, '1111': 2, '0100': 4, '0010': 2, '0111': 1}",3
4,2,thermal,36,0.1,1000,4,0.984,0.016000000000000014,0.984,"{'0000': 984, '0001': 4, '0111': 2, '0010': 2, '0011': 3, '1111': 3, '0100': 2}",4
4,4,thermal,64,0.0,1000,0,1.0,0.0,1.0,{'0000': 1000},0
4,4,thermal,64,0.0,1000,1,1.0,0.0,1.0,{'0000': 1000},1
4,4,thermal,64,0.0,1000,2,1.0,0.0,1.0,{'0000': 1000},2
4,4,thermal,64,0.0,1000,3,1.0,0.0,1.0,{'0000': 1000},3
4,4,thermal,64,0.0,1000,4,1.0,0.0,1.0,{'0000': 1000},4
4,4,thermal,64,0.001,1000,0,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '0010': 1}",0
4,4,thermal,64,0.001,1000,1,1.0,0.0,1.0,{'0000': 1000},1
4,4,thermal,64,0.001,1000,2,1.0,0.0,1.0,{'0000': 1000},2
4,4,thermal,64,0.001,1000,3,1.0,0.0,1.0,{'0000': 1000},3
4,4,thermal,64,0.001,1000,4,1.0,0.0,1.0,{'0000': 1000},4
4,4,thermal,64,0.002,1000,0,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '0111': 1}",0
4,4,thermal,64,0.002,1000,1,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '0100': 1}",1
4,4,thermal,64,0.002,1000,2,1.0,0.0,1.0,{'0000': 1000},2
4,4,thermal,64,0.002,1000,3,1.0,0.0,1.0,{'0000': 1000},3
4,4,thermal,64,0.002,1000,4,1.0,0.0,1.0,{'0000': 1000},4
4,4,thermal,64,0.005,1000,0,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '1110': 1}",0
4,4,thermal,64,0.005,1000,1,0.996,0.0040000000000000036,0.9960000000000001,"{'1000': 1, '0000': 996, '0001': 2, '0011': 1}",1
4,4,thermal,64,0.005,1000,2,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '0100': 1}",2
4,4,thermal,64,0.005,1000,3,0.999,0.0010000000000000009,0.9990000000000001,"{'0000': 999, '0001': 1}",3
4,4,thermal,64,0.005,1000,4,0.998,0.0020000000000000018,0.9980000000000001,"{'0000': 998, '0100': 2}",4
4,4,thermal,64,0.01,1000,0,0.997,0.0030000000000000027,0.997,"{'0000': 997, '1111': 1, '0001': 2}",0
4,4,thermal,64,0.01,1000,1,0.996,0.0040000000000000036,0.9960000000000001,"{'0000': 996, '1110': 1, '0110': 2, '0111': 1}",1
4,4,thermal,64,0.01,1000,2,0.995,0.0050000000000000044,0.9949999999999999,"{'1000': 1, '0000': 995, '0011': 1, '0100': 3}",2
4,4,thermal,64,0.01,1000,3,0.997,0.0030000000000000027,0.997,"{'0000': 997, '0100': 1, '0110': 1, '0001': 1}",3
4,4,thermal,64,0.01,1000,4,0.997,0.0030000000000000027,0.997,"{'1000': 2, '0000': 997, '0100': 1}",4
4,4,thermal,64,0.02,1000,0,0.993,0.007000000000000006,0.993,"{'0000': 993, '0110': 2, '1111': 1, '0001': 2, '0011': 1, '0100': 1}",0
4,4,thermal,64,0.02,1000,1,0.993,0.007000000000000006,0.993,"{'1000': 2, '0000': 993, '1111': 1, '0001': 2, '0100': 1, '1110': 1}",1
4,4,thermal,64,0.02,1000,2,0.994,0.006000000000000005,0.9939999999999999,"{'1000': 3, '0000': 994, '0111': 1, '0100': 1, '1110': 1}",2
4,4,thermal,64,0.02,1000,3,0.996,0.0040000000000000036,0.9960000000000001,"{'1000': 2, '0000': 996, '0110': 1, '0010': 1}",3
4,4,thermal,64,0.02,1000,4,0.996,0.0040000000000000036,0.9960000000000001,"{'1000': 1, '0000': 996, '1110': 2, '0001': 1}",4
4,4,thermal,64,0.05,1000,0,0.984,0.016000000000000014,0.984,"{'1000': 2, '0000': 984, '1111': 1, '0110': 2, '0111': 3, '0001': 4, '0100': 2, '1110': 2}",0
4,4,thermal,64,0.05,1000,1,0.977,0.02300000000000002,0.9770000000000001,"{'1000': 1, '0000': 977, '0110': 3, '1111': 4, '0100': 3, '0111': 2, '0001': 4, '0011': 6}",1
4,4,thermal,64,0.05,1000,2,0.984,0.016000000000000014,0.984,"{'1000': 1, '0000': 984, '0100': 2, '1110': 1, '0111': 1, '0110': 3, '1111': 4, '0010': 2, '0001': 1, '0011': 1}",2
4,4,thermal,64,0.05,1000,3,0.979,0.02100000000000002,0.9789999999999999,"{'1000': 1, '0000': 979, '0010': 6, '1110': 2, '1111': 1, '0110': 2, '0011': 6, '0100': 2, '0001': 1}",3
4,4,thermal,64,0.05,1000,4,0.984,0.016000000000000014,0.984,"{'0000': 984, '0001': 5, '1111': 3, '0110': 2, '0010': 2, '0100': 2, '0111': 1, '0011': 1}",4
4,4,thermal,64,0.1,1000,0,0.961,0.039000000000000035,0.9609999999999999,"{'0000': 961, '0100': 5, '1001': 1, '0001': 7, '1011': 1, '0010': 4, '1111': 4, '0011': 7, '0110': 4, '1110': 3, '1000': 3}",0
4,4,thermal,64,0.1,1000,1,0.966,0.03400000000000003,0.966,"{'1000': 7, '0000': 966, '0011': 4, '0110': 4, '1111': 4, '0100': 4, '1110': 3, '0001': 1, '0010': 2, '0111': 5}",1
4,4,thermal,64,0.1,1000,2,0.964,0.03600000000000003,0.964,"{'1000': 5, '0000': 964, '0010': 5, '0110': 1, '1111': 5, '1010': 1, '1110': 1, '0111': 3, '0001': 7, '0011': 5, '0100': 3}",2
4,4,thermal,64,0.1,1000,3,0.966,0.03400000000000003,0.966,"{'1000': 5, '0000': 966, '0111': 11, '0100': 2, '1111': 3, '0001': 5, '0010': 4, '0011': 2, '1110': 1, '0110': 1}",3
4,4,thermal,64,0.1,1000,4,0.965,0.03500000000000003,0.965,"{'1000': 4, '0000': 965, '1111': 3, '0110': 5, '0011': 8, '0010': 4, '0111': 3, '0001': 5, '0100': 2, '1110': 1}",4
4,8,thermal,120,0.0,1000,0,1.0,0.0,1.0,{'0000': 1000},0
4,8,thermal,120,0.0,1000,1,1.0,0.0,1.0,{'0000': 1000},1
